Season,Round,Season_Round,Grand_Prix,Driver,Team,Status,Completed_Laps,Max_Laps,Race_Position,Pole_Race_Time,Total_Race_Time,Normalised_Race_Pole_Gap
2025,24,2025-24,Abu Dhabi Grand Prix,HUL,Kick Sauber,Finished,58,58,9,5167.468999,5246.482999,0.015290657769846394
2025,24,2025-24,Abu Dhabi Grand Prix,STR,Aston Martin,Finished,58,58,10,5167.468999,5241.991999,0.014421566924624374
2025,24,2025-24,Abu Dhabi Grand Prix,BOR,Kick Sauber,Finished,58,58,11,5167.468999,5248.511999,0.015683306472798142
2025,24,2025-24,Abu Dhabi Grand Prix,BEA,Haas F1 Team,Finished,58,58,12,5167.468999,5243.635,0.014739517743549202
2025,24,2025-24,Abu Dhabi Grand Prix,SAI,Williams,Finished,58,58,13,5167.468999,5249.626999,0.015899079417002637
2025,24,2025-24,Abu Dhabi Grand Prix,TSU,Red Bull Racing,Finished,58,58,14,5167.468999,5251.262999,0.01621567541405966
2025,24,2025-24,Abu Dhabi Grand Prix,ANT,Mercedes,Finished,58,58,15,5167.468999,5251.867999,0.016332754007103434
2025,24,2025-24,Abu Dhabi Grand Prix,ALB,Williams,Finished,58,58,16,5167.468999,5252.795999,0.016512339022549005
2025,24,2025-24,Abu Dhabi Grand Prix,HAD,Racing Bulls,Lapped,57,58,17,5167.468999,5259.476631,0.01780516380800856
2025,24,2025-24,Abu Dhabi Grand Prix,LAW,Racing Bulls,Lapped,57,58,18,5167.468999,5262.867087,0.018461279210085557
2025,24,2025-24,Abu Dhabi Grand Prix,GAS,Alpine,Lapped,57,58,19,5167.468999,5265.155543,0.01890413740632102
2025,24,2025-24,Abu Dhabi Grand Prix,COL,Alpine,Lapped,57,58,20,5167.468999,5272.375017,0.020301237998777033
