Season,Round,Season_Round,Grand_Prix,Driver,Team,Quali_Position,Pole_Gap_Position,Pole_Time,Quali_Time,Normalised_Pole_Gap
2021,15,2021-15,Russian Grand Prix,BOT,Mercedes,7,7,101.993,104.71,0.026639083
2021,15,2021-15,Russian Grand Prix,STR,Aston Martin,8,8,101.993,104.956,0.029051013
2021,15,2021-15,Russian Grand Prix,PER,Red Bull Racing,9,9,101.993,105.337,0.032786564
2021,15,2021-15,Russian Grand Prix,OCO,Alpine,10,10,101.993,105.865,0.03796339
2021,15,2021-15,Russian Grand Prix,VET,Aston Martin,11,11,101.993,106.573,0.044905043
2021,15,2021-15,Russian Grand Prix,GAS,Racing Bulls,12,12,101.993,106.641,0.045571755
2021,15,2021-15,Russian Grand Prix,TSU,Racing Bulls,13,13,101.993,106.751,0.04665026
2021,15,2021-15,Russian Grand Prix,LAT,Williams,14,14,101.993,108.252,0.061366957
2021,15,2021-15,Russian Grand Prix,LEC,Ferrari,15,15,101.993,108.47,0.063504358
2021,15,2021-15,Russian Grand Prix,RAI,Kick Sauber,16,16,101.993,109.586,0.074446286
2021,15,2021-15,Russian Grand Prix,MSC,Haas F1 Team,17,17,101.993,109.83,0.076838607
2021,15,2021-15,Russian Grand Prix,GIO,Kick Sauber,18,18,101.993,111.023,0.088535488
2021,15,2021-15,Russian Grand Prix,MAZ,Haas F1 Team,19,19,101.993,113.764,0.115409881
2021,16,2021-16,Turkish Grand Prix,HAM,Mercedes,1,1,82.868,82.868,0
2021,16,2021-16,Turkish Grand Prix,BOT,Mercedes,2,2,82.868,82.998,0.00156876
2021,16,2021-16,Turkish Grand Prix,VER,Red Bull Racing,3,3,82.868,83.196,0.003958102
2021,16,2021-16,Turkish Grand Prix,LEC,Ferrari,4,4,82.868,83.265,0.004790752
2021,16,2021-16,Turkish Grand Prix,GAS,Racing Bulls,5,5,82.868,83.326,0.005526862
2021,16,2021-16,Turkish Grand Prix,ALO,Alpine,6,6,82.868,83.477,0.007349037
2021,16,2021-16,Turkish Grand Prix,PER,Red Bull Racing,7,7,82.868,83.706,0.010112468
2021,16,2021-16,Turkish Grand Prix,NOR,McLaren,8,8,82.868,83.954,0.013105179
2021,16,2021-16,Turkish Grand Prix,STR,Aston Martin,9,10,82.868,84.305,0.017340831
2021,16,2021-16,Turkish Grand Prix,TSU,Racing Bulls,10,9,82.868,84.054,0.014311918
2021,16,2021-16,Turkish Grand Prix,VET,Aston Martin,11,11,82.868,84.795,0.023253849
2021,16,2021-16,Turkish Grand Prix,OCO,Alpine,12,12,82.868,84.842,0.023821017
2021,16,2021-16,Turkish Grand Prix,RUS,Williams,13,13,82.868,85.007,0.025812135
2021,16,2021-16,Turkish Grand Prix,MSC,Haas F1 Team,14,15,82.868,85.2,0.02814114
2021,16,2021-16,Turkish Grand Prix,SAI,Ferrari,15,14,82.868,85.177,0.02786359
2021,16,2021-16,Turkish Grand Prix,RIC,McLaren,16,16,82.868,85.881,0.036359029
2021,16,2021-16,Turkish Grand Prix,LAT,Williams,17,17,82.868,86.086,0.038832843
2021,16,2021-16,Turkish Grand Prix,GIO,Kick Sauber,18,18,82.868,86.43,0.042984023
2021,16,2021-16,Turkish Grand Prix,RAI,Kick Sauber,19,19,82.868,87.525,0.056197809
2021,16,2021-16,Turkish Grand Prix,MAZ,Haas F1 Team,20,20,82.868,88.449,0.067348072
2021,17,2021-17,United States Grand Prix,VER,Red Bull Racing,1,1,92.91,92.91,0
2021,17,2021-17,United States Grand Prix,HAM,Mercedes,2,2,92.91,93.119,0.002249489
2021,17,2021-17,United States Grand Prix,PER,Red Bull Racing,3,3,92.91,93.134,0.002410935
2021,17,2021-17,United States Grand Prix,BOT,Mercedes,4,4,92.91,93.475,0.006081154
2021,17,2021-17,United States Grand Prix,LEC,Ferrari,5,5,92.91,93.606,0.00749112
2021,17,2021-17,United States Grand Prix,SAI,Ferrari,6,6,92.91,93.792,0.009493058
2021,17,2021-17,United States Grand Prix,RIC,McLaren,7,7,92.91,93.808,0.009665267
2021,17,2021-17,United States Grand Prix,NOR,McLaren,8,8,92.91,93.88,0.010440211
2021,17,2021-17,United States Grand Prix,GAS,Racing Bulls,9,9,92.91,94.118,0.01300183
2021,17,2021-17,United States Grand Prix,TSU,Racing Bulls,10,10,92.91,94.918,0.021612313
2021,17,2021-17,United States Grand Prix,OCO,Alpine,11,12,92.91,95.377,0.026552578
2021,17,2021-17,United States Grand Prix,VET,Aston Martin,12,11,92.91,95.281,0.02551932
2021,17,2021-17,United States Grand Prix,GIO,Kick Sauber,13,15,92.91,95.794,0.031040792
2021,17,2021-17,United States Grand Prix,ALO,Alpine,14,14,92.91,95.756,0.030631794
2021,17,2021-17,United States Grand Prix,RUS,Williams,15,13,92.91,95.746,0.030524163
2021,17,2021-17,United States Grand Prix,STR,Aston Martin,16,16,92.91,95.983,0.033075019
2021,17,2021-17,United States Grand Prix,LAT,Williams,17,17,92.91,95.995,0.033204176
2021,17,2021-17,United States Grand Prix,RAI,Kick Sauber,18,18,92.91,96.311,0.036605317
2021,17,2021-17,United States Grand Prix,MSC,Haas F1 Team,19,19,92.91,96.499,0.038628781
2021,17,2021-17,United States Grand Prix,MAZ,Haas F1 Team,20,20,92.91,96.796,0.041825422
2021,18,2021-18,Mexico City Grand Prix,BOT,Mercedes,1,1,75.875,75.875,0
2021,18,2021-18,Mexico City Grand Prix,HAM,Mercedes,2,2,75.875,76.02,0.001911038
2021,18,2021-18,Mexico City Grand Prix,VER,Red Bull Racing,3,3,75.875,76.225,0.00461285
2021,18,2021-18,Mexico City Grand Prix,PER,Red Bull Racing,4,4,75.875,76.342,0.00615486
2021,18,2021-18,Mexico City Grand Prix,GAS,Racing Bulls,5,5,75.875,76.456,0.007657331
2021,18,2021-18,Mexico City Grand Prix,SAI,Ferrari,6,8,75.875,76.761,0.0116771
2021,18,2021-18,Mexico City Grand Prix,RIC,McLaren,7,9,75.875,76.763,0.01170346
2021,18,2021-18,Mexico City Grand Prix,LEC,Ferrari,8,7,75.875,76.748,0.011505766
2021,18,2021-18,Mexico City Grand Prix,TSU,Racing Bulls,9,6,75.875,76.701,0.010886326
2021,18,2021-18,Mexico City Grand Prix,NOR,McLaren,10,10,75.875,77.473,0.021060956
2021,18,2021-18,Mexico City Grand Prix,VET,Aston Martin,11,11,75.875,77.502,0.021443163
2021,18,2021-18,Mexico City Grand Prix,RAI,Kick Sauber,12,12,75.875,77.606,0.022813839
2021,18,2021-18,Mexico City Grand Prix,RUS,Williams,13,14,75.875,77.958,0.027453048
2021,18,2021-18,Mexico City Grand Prix,GIO,Kick Sauber,14,13,75.875,77.897,0.026649094
2021,18,2021-18,Mexico City Grand Prix,OCO,Alpine,15,15,75.875,78.126,0.029667216
2021,18,2021-18,Mexico City Grand Prix,ALO,Alpine,16,16,75.875,78.452,0.033963756
2021,18,2021-18,Mexico City Grand Prix,LAT,Williams,17,17,75.875,78.756,0.037970346
2021,18,2021-18,Mexico City Grand Prix,MSC,Haas F1 Team,18,18,75.875,78.858,0.039314662
2021,18,2021-18,Mexico City Grand Prix,MAZ,Haas F1 Team,19,19,75.875,79.303,0.045179572
2021,18,2021-18,Mexico City Grand Prix,STR,Aston Martin,20,20,75.875,80.873,0.065871499
2021,19,2021-19,São Paulo Grand Prix,HAM,Mercedes,1,1,67.934,67.934,0
2021,19,2021-19,São Paulo Grand Prix,VER,Red Bull Racing,2,2,67.934,68.372,0.006447434
2021,19,2021-19,São Paulo Grand Prix,BOT,Mercedes,3,3,67.934,68.426,0.007242323
2021,19,2021-19,São Paulo Grand Prix,PER,Red Bull Racing,4,4,67.934,68.483,0.008081373
2021,19,2021-19,São Paulo Grand Prix,GAS,Racing Bulls,5,5,67.934,68.777,0.012409103
2021,19,2021-19,São Paulo Grand Prix,SAI,Ferrari,6,6,67.934,68.826,0.013130391
2021,19,2021-19,São Paulo Grand Prix,LEC,Ferrari,7,7,67.934,68.859,0.013616157
2021,19,2021-19,São Paulo Grand Prix,NOR,McLaren,8,8,67.934,68.98,0.015397297
2021,19,2021-19,São Paulo Grand Prix,RIC,McLaren,9,9,67.934,69.039,0.016265787
2021,19,2021-19,São Paulo Grand Prix,ALO,Alpine,10,10,67.934,69.113,0.01735508
2021,19,2021-19,São Paulo Grand Prix,OCO,Alpine,11,11,67.934,69.189,0.018473813
2021,19,2021-19,São Paulo Grand Prix,VET,Aston Martin,12,14,67.934,69.399,0.021565048
2021,19,2021-19,São Paulo Grand Prix,TSU,Racing Bulls,13,13,67.934,69.35,0.02084376
2021,19,2021-19,São Paulo Grand Prix,RAI,Kick Sauber,14,15,67.934,69.503,0.023095946
2021,19,2021-19,São Paulo Grand Prix,GIO,Kick Sauber,15,12,67.934,69.342,0.020725999
2021,19,2021-19,São Paulo Grand Prix,STR,Aston Martin,16,16,67.934,69.663,0.025451173
2021,19,2021-19,São Paulo Grand Prix,LAT,Williams,17,17,67.934,69.897,0.028895693
2021,19,2021-19,São Paulo Grand Prix,RUS,Williams,18,18,67.934,69.953,0.029720022
2021,19,2021-19,São Paulo Grand Prix,MSC,Haas F1 Team,19,19,67.934,70.329,0.035254806
2021,19,2021-19,São Paulo Grand Prix,MAZ,Haas F1 Team,20,20,67.934,70.589,0.03908205
2021,20,2021-20,Qatar Grand Prix,HAM,Mercedes,1,1,80.827,80.827,0
2021,20,2021-20,Qatar Grand Prix,VER,Red Bull Racing,2,2,80.827,81.282,0.005629307
2021,20,2021-20,Qatar Grand Prix,BOT,Mercedes,3,3,80.827,81.478,0.008054239
2021,20,2021-20,Qatar Grand Prix,GAS,Racing Bulls,4,4,80.827,81.64,0.01005852
2021,20,2021-20,Qatar Grand Prix,ALO,Alpine,5,5,80.827,81.67,0.010429683
2021,20,2021-20,Qatar Grand Prix,NOR,McLaren,6,6,80.827,81.731,0.011184381
2021,20,2021-20,Qatar Grand Prix,SAI,Ferrari,7,7,80.827,81.84,0.012532941
2021,20,2021-20,Qatar Grand Prix,TSU,Racing Bulls,8,8,80.827,81.881,0.013040197
2021,20,2021-20,Qatar Grand Prix,OCO,Alpine,9,9,80.827,82.012,0.014660943
2021,20,2021-20,Qatar Grand Prix,VET,Aston Martin,10,10,80.827,82.146,0.016318804
2021,20,2021-20,Qatar Grand Prix,PER,Red Bull Racing,11,11,80.827,82.346,0.018793225
2021,20,2021-20,Qatar Grand Prix,STR,Aston Martin,12,12,80.827,82.46,0.020203645
2021,20,2021-20,Qatar Grand Prix,LEC,Ferrari,13,13,80.827,82.463,0.020240761
2021,20,2021-20,Qatar Grand Prix,RIC,McLaren,14,14,80.827,82.597,0.021898623
2021,20,2021-20,Qatar Grand Prix,RUS,Williams,15,15,80.827,82.756,0.023865787
2021,20,2021-20,Qatar Grand Prix,RAI,Kick Sauber,16,16,80.827,83.156,0.028814629
2021,20,2021-20,Qatar Grand Prix,LAT,Williams,17,17,80.827,83.213,0.029519839
2021,20,2021-20,Qatar Grand Prix,GIO,Kick Sauber,18,18,80.827,83.262,0.030126072
2021,20,2021-20,Qatar Grand Prix,MSC,Haas F1 Team,19,19,80.827,83.407,0.031920027
2021,20,2021-20,Qatar Grand Prix,MAZ,Haas F1 Team,20,20,80.827,85.859,0.062256424
2021,21,2021-21,Saudi Arabian Grand Prix,HAM,Mercedes,1,1,87.511,87.511,0
2021,21,2021-21,Saudi Arabian Grand Prix,BOT,Mercedes,2,2,87.511,87.622,0.001268412
2021,21,2021-21,Saudi Arabian Grand Prix,VER,Red Bull Racing,3,3,87.511,87.653,0.001622653
2021,21,2021-21,Saudi Arabian Grand Prix,LEC,Ferrari,4,5,87.511,88.054,0.006204934
2021,21,2021-21,Saudi Arabian Grand Prix,PER,Red Bull Racing,5,4,87.511,87.946,0.004970804
2021,21,2021-21,Saudi Arabian Grand Prix,GAS,Racing Bulls,6,6,87.511,88.125,0.007016261
2021,21,2021-21,Saudi Arabian Grand Prix,NOR,McLaren,7,7,87.511,88.18,0.007644753
2021,21,2021-21,Saudi Arabian Grand Prix,TSU,Racing Bulls,8,9,87.511,88.222,0.008124693
2021,21,2021-21,Saudi Arabian Grand Prix,OCO,Alpine,9,11,87.511,88.574,0.012147044
2021,21,2021-21,Saudi Arabian Grand Prix,GIO,Kick Sauber,10,12,87.511,88.616,0.012626984
2021,21,2021-21,Saudi Arabian Grand Prix,RIC,McLaren,11,8,87.511,88.216,0.00805613
2021,21,2021-21,Saudi Arabian Grand Prix,RAI,Kick Sauber,12,13,87.511,88.856,0.015369496
2021,21,2021-21,Saudi Arabian Grand Prix,ALO,Alpine,13,14,87.511,88.92,0.016100833
2021,21,2021-21,Saudi Arabian Grand Prix,RUS,Williams,14,15,87.511,88.926,0.016169396
2021,21,2021-21,Saudi Arabian Grand Prix,SAI,Ferrari,15,10,87.511,88.237,0.0082961
2021,21,2021-21,Saudi Arabian Grand Prix,LAT,Williams,16,16,87.511,89.177,0.019037607
2021,21,2021-21,Saudi Arabian Grand Prix,VET,Aston Martin,17,17,87.511,89.198,0.019277577
2021,21,2021-21,Saudi Arabian Grand Prix,STR,Aston Martin,18,18,87.511,89.368,0.021220189
2021,21,2021-21,Saudi Arabian Grand Prix,MSC,Haas F1 Team,19,19,87.511,89.464,0.022317194
2021,21,2021-21,Saudi Arabian Grand Prix,MAZ,Haas F1 Team,20,20,87.511,90.473,0.033847173
2021,22,2021-22,Abu Dhabi Grand Prix,VER,Red Bull Racing,1,1,82.109,82.109,0
2021,22,2021-22,Abu Dhabi Grand Prix,HAM,Mercedes,2,2,82.109,82.48,0.004518384
2021,22,2021-22,Abu Dhabi Grand Prix,NOR,McLaren,3,3,82.109,82.931,0.010011083
2021,22,2021-22,Abu Dhabi Grand Prix,PER,Red Bull Racing,4,4,82.109,82.947,0.010205946
2021,22,2021-22,Abu Dhabi Grand Prix,SAI,Ferrari,5,5,82.109,82.992,0.010753998
2021,22,2021-22,Abu Dhabi Grand Prix,BOT,Mercedes,6,6,82.109,83.036,0.011289871
2021,22,2021-22,Abu Dhabi Grand Prix,LEC,Ferrari,7,7,82.109,83.122,0.012337259
2021,22,2021-22,Abu Dhabi Grand Prix,TSU,Racing Bulls,8,8,82.109,83.22,0.013530794
2021,22,2021-22,Abu Dhabi Grand Prix,OCO,Alpine,9,9,82.109,83.389,0.015589034
2021,22,2021-22,Abu Dhabi Grand Prix,RIC,McLaren,10,10,82.109,83.409,0.015832613
2021,22,2021-22,Abu Dhabi Grand Prix,ALO,Alpine,11,11,82.109,83.46,0.016453738
2021,22,2021-22,Abu Dhabi Grand Prix,GAS,Racing Bulls,12,12,82.109,83.489,0.016806927
2021,22,2021-22,Abu Dhabi Grand Prix,STR,Aston Martin,13,13,82.109,84.061,0.023773277
2021,22,2021-22,Abu Dhabi Grand Prix,GIO,Kick Sauber,14,14,82.109,84.118,0.024467476
2021,22,2021-22,Abu Dhabi Grand Prix,VET,Aston Martin,15,15,82.109,84.225,0.025770622
2021,22,2021-22,Abu Dhabi Grand Prix,LAT,Williams,16,16,82.109,84.338,0.027146841
2021,22,2021-22,Abu Dhabi Grand Prix,RUS,Williams,17,17,82.109,84.423,0.028182051
2021,22,2021-22,Abu Dhabi Grand Prix,RAI,Kick Sauber,18,18,82.109,84.779,0.032517751
2021,22,2021-22,Abu Dhabi Grand Prix,MSC,Haas F1 Team,19,19,82.109,84.906,0.034064475
2021,22,2021-22,Abu Dhabi Grand Prix,MAZ,Haas F1 Team,20,20,82.109,85.685,0.043551864
