Season,Round,Season_Round,Grand_Prix,Driver,Team,Quali_Position,Pole_Gap_Position,Pole_Time,Quali_Time,Normalised_Pole_Gap
2023,15,2023-15,Singapore Grand Prix,SAI,Ferrari,1,1,90.984,90.984,0
2023,15,2023-15,Singapore Grand Prix,RUS,Mercedes,2,2,90.984,91.056,0.000791348
2023,15,2023-15,Singapore Grand Prix,LEC,Ferrari,3,3,90.984,91.063,0.000868285
2023,15,2023-15,Singapore Grand Prix,NOR,McLaren,4,4,90.984,91.27,0.00314341
2023,15,2023-15,Singapore Grand Prix,HAM,Mercedes,5,5,90.984,91.485,0.005506463
2023,15,2023-15,Singapore Grand Prix,MAG,Haas F1 Team,6,6,90.984,91.575,0.006495648
2023,15,2023-15,Singapore Grand Prix,ALO,Aston Martin,7,7,90.984,91.615,0.006935285
2023,15,2023-15,Singapore Grand Prix,OCO,Alpine,8,8,90.984,91.673,0.00757276
2023,15,2023-15,Singapore Grand Prix,HUL,Haas F1 Team,9,9,90.984,91.808,0.009056537
2023,15,2023-15,Singapore Grand Prix,LAW,Racing Bulls,10,12,90.984,92.166,0.012991295
2023,15,2023-15,Singapore Grand Prix,VER,Red Bull Racing,11,13,90.984,92.173,0.013068232
2023,15,2023-15,Singapore Grand Prix,GAS,Alpine,12,14,90.984,92.274,0.014178317
2023,15,2023-15,Singapore Grand Prix,PER,Red Bull Racing,13,11,90.984,92.099,0.012254902
2023,15,2023-15,Singapore Grand Prix,ALB,Williams,14,15,90.984,92.668,0.018508749
2023,15,2023-15,Singapore Grand Prix,TSU,Racing Bulls,15,10,90.984,91.991,0.01106788
2023,15,2023-15,Singapore Grand Prix,BOT,Kick Sauber,16,16,90.984,92.809,0.020058472
2023,15,2023-15,Singapore Grand Prix,PIA,McLaren,17,17,90.984,92.902,0.02108063
2023,15,2023-15,Singapore Grand Prix,SAR,Williams,18,18,90.984,93.252,0.02492746
2023,15,2023-15,Singapore Grand Prix,ZHO,Kick Sauber,19,19,90.984,93.258,0.024993405
2023,15,2023-15,Singapore Grand Prix,STR,Aston Martin,20,20,90.984,93.397,0.026521147
2023,16,2023-16,Japanese Grand Prix,VER,Red Bull Racing,1,1,88.877,88.877,0
2023,16,2023-16,Japanese Grand Prix,PIA,McLaren,2,2,88.877,89.458,0.006537124
2023,16,2023-16,Japanese Grand Prix,NOR,McLaren,3,3,88.877,89.493,0.006930927
2023,16,2023-16,Japanese Grand Prix,LEC,Ferrari,4,4,88.877,89.542,0.007482251
2023,16,2023-16,Japanese Grand Prix,PER,Red Bull Racing,5,5,88.877,89.65,0.008697413
2023,16,2023-16,Japanese Grand Prix,SAI,Ferrari,6,6,88.877,89.85,0.010947714
2023,16,2023-16,Japanese Grand Prix,HAM,Mercedes,7,7,88.877,89.908,0.011600302
2023,16,2023-16,Japanese Grand Prix,RUS,Mercedes,8,9,88.877,90.219,0.01509952
2023,16,2023-16,Japanese Grand Prix,TSU,Racing Bulls,9,8,88.877,90.204,0.014930747
2023,16,2023-16,Japanese Grand Prix,ALO,Aston Martin,10,11,88.877,90.465,0.01786739
2023,16,2023-16,Japanese Grand Prix,LAW,Racing Bulls,11,10,88.877,90.425,0.01741733
2023,16,2023-16,Japanese Grand Prix,GAS,Alpine,12,12,88.877,90.509,0.018362456
2023,16,2023-16,Japanese Grand Prix,ALB,Williams,13,13,88.877,90.537,0.018677498
2023,16,2023-16,Japanese Grand Prix,OCO,Alpine,14,14,88.877,90.586,0.019228822
2023,16,2023-16,Japanese Grand Prix,MAG,Haas F1 Team,15,15,88.877,90.665,0.020117691
2023,16,2023-16,Japanese Grand Prix,BOT,Kick Sauber,16,16,88.877,91.049,0.024438269
2023,16,2023-16,Japanese Grand Prix,STR,Aston Martin,17,17,88.877,91.181,0.025923467
2023,16,2023-16,Japanese Grand Prix,HUL,Haas F1 Team,18,18,88.877,91.299,0.027251145
2023,16,2023-16,Japanese Grand Prix,ZHO,Kick Sauber,19,19,88.877,91.398,0.028365044
2023,17,2023-17,Qatar Grand Prix,VER,Red Bull Racing,1,1,83.778,83.778,0
2023,17,2023-17,Qatar Grand Prix,RUS,Mercedes,2,2,83.778,84.219,0.005263912
2023,17,2023-17,Qatar Grand Prix,HAM,Mercedes,3,3,83.778,84.305,0.006290434
2023,17,2023-17,Qatar Grand Prix,ALO,Aston Martin,4,4,83.778,84.369,0.007054358
2023,17,2023-17,Qatar Grand Prix,LEC,Ferrari,5,5,83.778,84.424,0.007710855
2023,17,2023-17,Qatar Grand Prix,PIA,McLaren,6,6,83.778,84.54,0.009095467
2023,17,2023-17,Qatar Grand Prix,GAS,Alpine,7,7,83.778,84.553,0.009250639
2023,17,2023-17,Qatar Grand Prix,OCO,Alpine,8,9,83.778,84.763,0.011757263
2023,17,2023-17,Qatar Grand Prix,BOT,Kick Sauber,9,10,83.778,85.058,0.015278474
2023,17,2023-17,Qatar Grand Prix,NOR,McLaren,10,8,83.778,84.685,0.010826231
2023,17,2023-17,Qatar Grand Prix,TSU,Racing Bulls,11,11,83.778,85.301,0.018178997
2023,17,2023-17,Qatar Grand Prix,SAI,Ferrari,12,12,83.778,85.328,0.018501277
2023,17,2023-17,Qatar Grand Prix,PER,Red Bull Racing,13,13,83.778,85.462,0.020100742
2023,17,2023-17,Qatar Grand Prix,ALB,Williams,14,14,83.778,85.707,0.023025138
2023,17,2023-17,Qatar Grand Prix,HUL,Haas F1 Team,15,15,83.778,85.783,0.023932297
2023,17,2023-17,Qatar Grand Prix,SAR,Williams,16,16,83.778,86.21,0.029029101
2023,17,2023-17,Qatar Grand Prix,STR,Aston Martin,17,17,83.778,86.345,0.030640502
2023,17,2023-17,Qatar Grand Prix,LAW,Racing Bulls,18,18,83.778,86.635,0.034102032
2023,17,2023-17,Qatar Grand Prix,MAG,Haas F1 Team,19,19,83.778,87.046,0.039007854
2023,17,2023-17,Qatar Grand Prix,ZHO,Kick Sauber,20,20,83.778,87.432,0.043615269
2023,18,2023-18,United States Grand Prix,LEC,Ferrari,1,1,94.723,94.723,0
2023,18,2023-18,United States Grand Prix,NOR,McLaren,2,2,94.723,94.853,0.001372423
2023,18,2023-18,United States Grand Prix,HAM,Mercedes,3,3,94.723,94.862,0.001467437
2023,18,2023-18,United States Grand Prix,SAI,Ferrari,4,4,94.723,94.945,0.002343676
2023,18,2023-18,United States Grand Prix,RUS,Mercedes,5,6,94.723,95.079,0.003758327
2023,18,2023-18,United States Grand Prix,VER,Red Bull Racing,6,5,94.723,95.008,0.003008773
2023,18,2023-18,United States Grand Prix,GAS,Alpine,7,7,94.723,95.089,0.003863898
2023,18,2023-18,United States Grand Prix,OCO,Alpine,8,8,94.723,95.154,0.004550109
2023,18,2023-18,United States Grand Prix,PER,Red Bull Racing,9,9,94.723,95.173,0.004750694
2023,18,2023-18,United States Grand Prix,PIA,McLaren,10,10,94.723,95.467,0.007854481
2023,18,2023-18,United States Grand Prix,TSU,Racing Bulls,11,11,94.723,95.697,0.010282614
2023,18,2023-18,United States Grand Prix,ZHO,Kick Sauber,12,12,94.723,95.698,0.010293171
2023,18,2023-18,United States Grand Prix,BOT,Kick Sauber,13,13,94.723,95.858,0.011982306
2023,18,2023-18,United States Grand Prix,MAG,Haas F1 Team,14,14,94.723,95.88,0.012214562
2023,18,2023-18,United States Grand Prix,RIC,Racing Bulls,15,15,94.723,95.974,0.01320693
2023,18,2023-18,United States Grand Prix,HUL,Haas F1 Team,16,16,94.723,96.235,0.015962332
2023,18,2023-18,United States Grand Prix,ALO,Aston Martin,17,17,94.723,96.268,0.016310717
2023,18,2023-18,United States Grand Prix,ALB,Williams,18,18,94.723,96.315,0.0168069
2023,18,2023-18,United States Grand Prix,STR,Aston Martin,19,19,94.723,96.589,0.019699545
2023,18,2023-18,United States Grand Prix,SAR,Williams,20,20,94.723,96.827,0.022212134
2023,19,2023-19,Mexico City Grand Prix,LEC,Ferrari,1,1,77.166,77.166,0
2023,19,2023-19,Mexico City Grand Prix,SAI,Ferrari,2,2,77.166,77.233,0.000868258
2023,19,2023-19,Mexico City Grand Prix,VER,Red Bull Racing,3,3,77.166,77.263,0.00125703
2023,19,2023-19,Mexico City Grand Prix,RIC,Racing Bulls,4,4,77.166,77.382,0.00279916
2023,19,2023-19,Mexico City Grand Prix,PER,Red Bull Racing,5,5,77.166,77.423,0.003330482
2023,19,2023-19,Mexico City Grand Prix,HAM,Mercedes,6,6,77.166,77.454,0.003732214
2023,19,2023-19,Mexico City Grand Prix,PIA,McLaren,7,7,77.166,77.623,0.005922297
2023,19,2023-19,Mexico City Grand Prix,RUS,Mercedes,8,8,77.166,77.673,0.006570251
2023,19,2023-19,Mexico City Grand Prix,BOT,Kick Sauber,9,9,77.166,78.016,0.011015214
2023,19,2023-19,Mexico City Grand Prix,ZHO,Kick Sauber,10,10,77.166,78.05,0.011455823
2023,19,2023-19,Mexico City Grand Prix,GAS,Alpine,11,11,77.166,78.521,0.017559547
2023,19,2023-19,Mexico City Grand Prix,HUL,Haas F1 Team,12,12,77.166,78.524,0.017598424
2023,19,2023-19,Mexico City Grand Prix,ALO,Aston Martin,13,13,77.166,78.738,0.020371666
2023,19,2023-19,Mexico City Grand Prix,ALB,Williams,14,14,77.166,78.828,0.021537983
2023,19,2023-19,Mexico City Grand Prix,TSU,Racing Bulls,15,15,77.166,78.89,0.022341446
2023,19,2023-19,Mexico City Grand Prix,OCO,Alpine,16,16,77.166,79.08,0.02480367
2023,19,2023-19,Mexico City Grand Prix,MAG,Haas F1 Team,17,17,77.166,79.163,0.025879273
2023,19,2023-19,Mexico City Grand Prix,STR,Aston Martin,18,18,77.166,79.227,0.026708654
2023,19,2023-19,Mexico City Grand Prix,NOR,McLaren,19,19,77.166,81.554,0.056864422
2023,20,2023-20,São Paulo Grand Prix,VER,Red Bull Racing,1,2,70.021,70.162,0.002013682
2023,20,2023-20,São Paulo Grand Prix,LEC,Ferrari,2,7,70.021,70.303,0.004027363
2023,20,2023-20,São Paulo Grand Prix,STR,Aston Martin,3,10,70.021,70.375,0.005055626
2023,20,2023-20,São Paulo Grand Prix,ALO,Aston Martin,4,4,70.021,70.237,0.003084789
2023,20,2023-20,São Paulo Grand Prix,HAM,Mercedes,5,6,70.021,70.266,0.00349895
2023,20,2023-20,São Paulo Grand Prix,RUS,Mercedes,6,8,70.021,70.316,0.004213022
2023,20,2023-20,São Paulo Grand Prix,NOR,McLaren,7,1,70.021,70.021,0
2023,20,2023-20,São Paulo Grand Prix,SAI,Ferrari,8,5,70.021,70.254,0.003327573
2023,20,2023-20,São Paulo Grand Prix,PER,Red Bull Racing,9,3,70.021,70.219,0.002827723
2023,20,2023-20,São Paulo Grand Prix,PIA,McLaren,10,9,70.021,70.33,0.004412962
2023,20,2023-20,São Paulo Grand Prix,HUL,Haas F1 Team,11,11,70.021,70.475,0.006483769
2023,20,2023-20,São Paulo Grand Prix,OCO,Alpine,12,12,70.021,70.562,0.007726254
2023,20,2023-20,São Paulo Grand Prix,GAS,Alpine,13,13,70.021,70.567,0.007797661
2023,20,2023-20,São Paulo Grand Prix,MAG,Haas F1 Team,14,14,70.021,70.602,0.008297511
2023,20,2023-20,São Paulo Grand Prix,ALB,Williams,15,15,70.021,70.621,0.008568858
2023,20,2023-20,São Paulo Grand Prix,TSU,Racing Bulls,16,16,70.021,70.837,0.011653647
2023,20,2023-20,São Paulo Grand Prix,RIC,Racing Bulls,17,17,70.021,70.843,0.011739335
2023,20,2023-20,São Paulo Grand Prix,BOT,Kick Sauber,18,18,70.021,70.955,0.013338855
2023,20,2023-20,São Paulo Grand Prix,SAR,Williams,19,19,70.021,71.035,0.01448137
2023,20,2023-20,São Paulo Grand Prix,ZHO,Kick Sauber,20,20,70.021,71.275,0.017908913
2023,21,2023-21,Las Vegas Grand Prix,LEC,Ferrari,1,1,92.726,92.726,0
2023,21,2023-21,Las Vegas Grand Prix,SAI,Ferrari,2,2,92.726,92.77,0.000474516
2023,21,2023-21,Las Vegas Grand Prix,VER,Red Bull Racing,3,3,92.726,93.104,0.004076527
2023,21,2023-21,Las Vegas Grand Prix,RUS,Mercedes,4,4,92.726,93.112,0.004162802
2023,21,2023-21,Las Vegas Grand Prix,GAS,Alpine,5,5,92.726,93.239,0.005532429
2023,21,2023-21,Las Vegas Grand Prix,ALB,Williams,6,6,92.726,93.323,0.006438324
2023,21,2023-21,Las Vegas Grand Prix,SAR,Williams,7,7,92.726,93.513,0.008487371
2023,21,2023-21,Las Vegas Grand Prix,BOT,Kick Sauber,8,8,92.726,93.525,0.008616785
2023,21,2023-21,Las Vegas Grand Prix,MAG,Haas F1 Team,9,9,92.726,93.537,0.008746198
2023,21,2023-21,Las Vegas Grand Prix,ALO,Aston Martin,10,10,92.726,93.555,0.008940319
2023,21,2023-21,Las Vegas Grand Prix,HAM,Mercedes,11,11,92.726,93.837,0.011981537
2023,21,2023-21,Las Vegas Grand Prix,PER,Red Bull Racing,12,12,92.726,93.855,0.012175657
2023,21,2023-21,Las Vegas Grand Prix,HUL,Haas F1 Team,13,13,92.726,93.979,0.013512931
2023,21,2023-21,Las Vegas Grand Prix,STR,Aston Martin,14,14,92.726,94.199,0.015885512
2023,21,2023-21,Las Vegas Grand Prix,RIC,Racing Bulls,15,15,92.726,94.308,0.017061018
2023,21,2023-21,Las Vegas Grand Prix,NOR,McLaren,16,16,92.726,94.703,0.021320881
2023,21,2023-21,Las Vegas Grand Prix,OCO,Alpine,17,17,92.726,94.834,0.022733645
2023,21,2023-21,Las Vegas Grand Prix,ZHO,Kick Sauber,18,18,92.726,94.849,0.022895412
2023,21,2023-21,Las Vegas Grand Prix,PIA,McLaren,19,19,92.726,94.85,0.022906197
2023,21,2023-21,Las Vegas Grand Prix,TSU,Racing Bulls,20,20,92.726,96.447,0.040128982
2023,22,2023-22,Abu Dhabi Grand Prix,VER,Red Bull Racing,1,1,83.445,83.445,0
2023,22,2023-22,Abu Dhabi Grand Prix,LEC,Ferrari,2,2,83.445,83.584,0.001665768
2023,22,2023-22,Abu Dhabi Grand Prix,PIA,McLaren,3,3,83.445,83.782,0.004038588
2023,22,2023-22,Abu Dhabi Grand Prix,RUS,Mercedes,4,4,83.445,83.788,0.004110492
2023,22,2023-22,Abu Dhabi Grand Prix,NOR,McLaren,5,5,83.445,83.816,0.004446042
2023,22,2023-22,Abu Dhabi Grand Prix,TSU,Racing Bulls,6,6,83.445,83.968,0.006267601
2023,22,2023-22,Abu Dhabi Grand Prix,ALO,Aston Martin,7,8,83.445,84.084,0.007657739
2023,22,2023-22,Abu Dhabi Grand Prix,HUL,Haas F1 Team,8,9,83.445,84.108,0.007945353
2023,22,2023-22,Abu Dhabi Grand Prix,PER,Red Bull Racing,9,10,83.445,84.116,0.008041225
2023,22,2023-22,Abu Dhabi Grand Prix,GAS,Alpine,10,7,83.445,84.078,0.007585835
2023,22,2023-22,Abu Dhabi Grand Prix,HAM,Mercedes,11,12,83.445,84.359,0.010953323
2023,22,2023-22,Abu Dhabi Grand Prix,OCO,Alpine,12,13,83.445,84.391,0.011336809
2023,22,2023-22,Abu Dhabi Grand Prix,STR,Aston Martin,13,14,83.445,84.405,0.011504584
2023,22,2023-22,Abu Dhabi Grand Prix,ALB,Williams,14,11,83.445,84.298,0.010222302
2023,22,2023-22,Abu Dhabi Grand Prix,RIC,Racing Bulls,15,15,83.445,84.442,0.01194799
2023,22,2023-22,Abu Dhabi Grand Prix,SAI,Ferrari,16,16,83.445,84.738,0.015495236
2023,22,2023-22,Abu Dhabi Grand Prix,MAG,Haas F1 Team,17,17,83.445,84.764,0.015806819
2023,22,2023-22,Abu Dhabi Grand Prix,BOT,Kick Sauber,18,18,83.445,84.788,0.016094433
2023,22,2023-22,Abu Dhabi Grand Prix,ZHO,Kick Sauber,19,19,83.445,85.159,0.020540476
